Time,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,2.5,2.6,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,4.1,4.11,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.1,5.2,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.1,7.11,7.12,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.1,8.2,8.3
47,399.69,523.01,367.85,417.56,306.23,92.63,54.38,110.41,93.01,53.27,162.74,86.52,16.02,45.63,31.56,19.86,7.25,29.27,108.63,180.81,113.9,351.93,125.35,116.65,505.11,70.26,226.39,573.91,191.95,186.1,393.1,181.64,357.47,171.1,212.95,189.43,169.79,242.57,215.74,27.17,151.15,191.34,69.49,42.28,64.91,25.91,131.92,358.9,143.34,19.3,300.29,87.35,132.92
48,396.28,518.29,361.16,410.33,305.93,91.46,53.48,109.09,91.44,53.55,161.38,85.22,15.53,44.76,31.37,19.89,6.92,28.92,106.2,182.15,113.49,358.67,126.42,116.49,511.92,70.17,227,571.6,188.63,183.77,392.67,179.99,361.85,174.18,212.45,195.19,167.92,245.53,214.88,27.42,148.87,186.06,69.04,41.33,63.99,26.09,130.88,357.98,142.36,18.75,304.43,88.53,134.13
49,392.68,513.33,354.57,402.87,304.87,90.21,52.61,107.68,89.89,53.73,159.82,83.89,15.07,43.92,31.19,19.89,6.62,28.57,103.76,183,112.96,364.55,127.19,116.1,517.28,69.94,226.95,568.4,185.37,181.24,391.26,178.1,365.31,176.84,211.57,200.34,165.88,247.9,213.76,27.63,146.5,180.73,68.56,40.4,63.05,26.24,129.78,356.29,141.3,18.23,307.81,89.55,135.06
50,388.65,507.73,348.01,395.67,303.43,88.97,51.76,106.23,88.36,53.82,158.11,82.61,14.62,43.13,31,19.87,6.34,28.24,101.39,183.39,112.36,369.64,127.67,115.6,521.31,69.65,226.32,564.56,182.13,178.66,389.34,176.08,367.89,179.15,210.51,204.97,163.75,249.67,212.5,27.8,144.19,175.6,68.04,39.5,62.13,26.35,128.6,354.19,140.14,17.73,310.51,90.43,135.74
51,384.2,501.62,341.45,388.49,301.73,87.66,50.89,104.75,86.82,53.83,156.26,81.3,14.11,42.29,30.77,19.82,6,27.85,98.97,183.31,111.69,373.99,127.9,115,524.06,69.32,225.31,560.25,178.87,176.02,387.08,173.94,369.57,181.12,209.29,209.14,161.55,250.86,211.11,27.93,141.85,170.4,67.47,38.54,61.18,26.43,127.29,351.78,138.83,17.18,312.56,91.17,136.18
52,379.36,494.99,334.79,381.15,299.77,86.26,49.95,103.18,85.22,53.74,154.28,79.91,13.59,41.38,30.48,19.73,5.69,27.41,96.39,182.78,110.95,377.64,127.85,114.29,525.6,68.93,224.05,555.63,175.54,173.24,384.49,171.65,370.4,182.74,207.9,212.89,159.17,251.46,209.6,28.03,139.42,164.9,66.81,37.5,60.15,26.47,125.85,349.13,137.37,16.6,313.94,91.78,136.38
53,374.19,487.95,327.8,373.75,297.61,84.81,48.99,101.56,83.59,53.56,152.19,78.47,13.12,40.44,30.15,19.63,5.4,26.96,93.72,181.86,110.13,380.62,127.52,113.51,526,68.48,222.58,550.84,172.13,170.35,381.64,169.19,370.4,184.01,206.39,216.23,156.64,251.51,207.87,28.07,136.91,159.2,66.08,36.45,59.09,26.46,124.31,346.31,135.77,16.03,314.68,92.25,136.35
54,368.85,480.68,320.61,366.34,295.32,83.35,48.03,99.91,81.92,53.3,149.96,77.05,12.68,39.52,29.81,19.51,5.12,26.54,91.06,180.74,109.2,382.94,126.93,112.69,525.32,68.01,220.96,545.42,168.64,167.43,378.64,166.59,369.59,184.96,204.76,219.19,154.08,251.01,205.92,28.08,134.41,153.53,65.31,35.43,58.05,26.42,122.73,343.29,134.1,15.51,314.83,92.58,136.08
55,363.25,473.1,313.33,358.85,292.84,81.94,47.09,98.27,80.26,53,147.64,75.65,12.27,38.62,29.48,19.41,4.86,26.13,88.46,179.49,108.21,384.62,126.2,111.78,523.61,67.49,219.28,539.49,165.1,164.57,375.34,164,368,185.58,202.98,221.8,151.55,250,203.84,28.06,131.92,148.22,64.51,34.44,57.05,26.35,121.09,339.97,132.35,15.02,314.44,92.79,135.6
56,357.58,465.54,306.1,351.32,290.2,80.61,46.17,96.69,78.64,52.7,145.37,74.28,11.9,37.74,29.14,19.31,4.62,25.75,85.96,178.18,107.18,385.7,125.41,110.81,521,66.94,217.56,533.25,161.6,161.83,371.8,161.47,365.82,185.9,201.1,224.11,149.15,248.61,201.68,28.01,129.46,143.32,63.71,33.48,56.07,26.26,119.39,336.44,130.55,14.58,313.55,92.88,134.95
57,352.03,458.13,299.05,343.8,287.44,79.3,45.28,95.16,77.05,52.4,143.18,72.94,11.57,36.88,28.8,19.21,4.4,25.37,83.52,176.87,106.16,386.21,124.59,109.81,517.74,66.4,215.73,526.91,158.19,159.16,368.12,159.07,363.41,185.94,199.16,226.12,146.87,247.04,199.5,27.94,127.04,138.81,62.91,32.55,55.11,26.15,117.7,332.79,128.77,14.17,312.19,92.87,134.21
58,346.7,451,292.07,336.43,284.64,78.01,44.41,93.66,75.52,52.12,141.12,71.63,11.25,36.03,28.46,19.11,4.19,25.01,81.18,175.59,105.14,386.19,123.78,108.81,514.23,65.87,213.82,520.6,154.88,156.53,364.37,156.79,360.9,185.71,197.22,227.85,144.66,245.4,197.3,27.86,124.69,134.71,62.12,31.66,54.17,26.04,116.09,329.11,127.06,13.8,310.47,92.77,133.45
59,341.66,444.25,285.18,329.26,281.87,76.77,43.55,92.18,74.01,51.87,139.16,70.36,10.95,35.21,28.13,19.02,4.01,24.65,79,174.27,104.12,385.71,123,107.84,510.59,65.35,211.9,514.11,151.62,153.98,360.64,154.64,358.37,185.24,195.3,229.32,142.5,243.75,195.08,27.76,122.4,131.03,61.37,30.84,53.26,25.94,114.55,325.43,125.44,13.46,308.59,92.6,132.69
60,336.88,437.85,278.4,322.21,279.08,75.56,42.7,90.75,72.53,51.62,137.3,69.11,10.66,34.42,27.81,18.92,3.85,24.31,77,172.92,103.1,384.8,122.24,106.85,506.95,64.82,209.99,507.53,148.39,151.5,356.88,152.53,355.92,184.55,193.36,230.53,140.4,242.14,192.86,27.66,120.17,127.64,60.66,30.09,52.38,25.83,113.09,321.68,123.91,13.13,306.65,92.36,131.96
61,332.3,431.6,271.78,315.26,276.28,74.39,41.86,89.36,71.07,51.37,135.48,67.88,10.39,33.66,27.51,18.83,3.71,23.97,75.18,171.58,102.08,383.51,121.49,105.85,503.42,64.29,208.12,501,145.19,149.1,353.09,150.48,353.6,183.67,191.42,231.52,138.37,240.61,190.63,27.56,117.95,124.46,59.99,29.4,51.5,25.74,111.7,317.93,122.46,12.82,304.73,92.07,131.29
62,327.82,425.5,265.33,308.4,273.49,73.23,41.03,88.02,69.65,51.12,133.71,66.66,10.14,32.93,27.23,18.74,3.6,23.64,73.52,170.26,101.06,381.85,120.74,104.84,500.04,63.75,206.21,494.73,142.08,146.72,349.29,148.49,351.25,182.69,189.48,232.29,136.39,239.1,188.45,27.46,115.76,121.46,59.36,28.78,50.64,25.66,110.37,314.19,121.1,12.52,302.87,91.72,130.65
63,323.48,419.58,259.07,301.73,270.7,72.08,40.23,86.68,68.28,50.88,132,65.46,9.89,32.23,26.97,18.65,3.51,23.31,72.03,168.99,100.07,379.95,120.01,103.83,496.59,63.21,204.28,488.86,139.05,144.37,345.49,146.56,348.9,181.71,187.56,232.85,134.45,237.59,186.39,27.38,113.61,118.63,58.77,28.22,49.78,25.58,109.07,310.56,119.8,12.24,301.11,91.34,130.02
